country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-05,4,8,-1,3,4,0
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-06,2,4,-3,3,6,1
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-07,3,6,-4,3,6,0
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-08,1,4,-4,-1,4,1
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-09,2,3,-1,1,5,1
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-10,3,6,2,1,4,1
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-11,3,5,2,1,4,1
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-12,2,3,0,1,4,1
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-13,2,3,-2,1,6,1
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-14,-2,3,-6,-5,5,1
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-15,-7,3,-12,-12,4,3
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-16,-7,2,-8,-12,-8,5
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-17,-9,1,-10,-16,-13,6
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-18,-11,0,-12,-21,-16,8
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-19,-16,-5,-17,-26,-17,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-20,-19,-7,-21,-31,-18,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-21,-23,-5,-30,-33,-11,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-22,-32,-15,-39,-42,-7,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-23,-27,-12,-25,-41,-27,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-24,-29,-11,-26,-42,-31,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-25,-38,-20,-31,-52,-59,21
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-26,-34,-17,-30,-46,-34,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-27,-36,-17,-34,-49,-33,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-28,-42,-20,-46,-50,-23,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-29,-47,-27,-52,-54,-15,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-30,-36,-20,-32,-51,-34,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-03-31,-35,-16,-32,-49,-35,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-01,-31,-10,-28,-49,-35,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-02,-33,-13,-29,-50,-35,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-03,-35,-17,-34,-53,-34,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-04,-40,-20,-45,-54,-25,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-05,-43,-24,-50,-58,-17,14
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-06,-34,-20,-31,-54,-34,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-07,-33,-16,-30,-51,-35,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-08,-34,-17,-30,-52,-36,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-09,-31,-13,-28,-50,-35,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-10,-43,-28,-37,-64,-60,24
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-11,-43,-24,-46,-59,-30,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-12,-46,-27,-50,-61,-17,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-13,-33,-19,-29,-56,-35,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-14,-34,-19,-29,-54,-36,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-15,-35,-19,-29,-55,-36,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-16,-34,-18,-29,-56,-36,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-17,-38,-23,-35,-58,-35,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-18,-43,-25,-46,-58,-24,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-19,-45,-26,-49,-60,-14,14
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-20,-34,-19,-29,-56,-34,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-21,-35,-19,-31,-55,-36,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-22,-34,-16,-28,-53,-36,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-23,-32,-10,-28,-50,-37,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-24,-49,-30,-45,-64,-43,22
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-25,-50,-29,-53,-64,-30,19
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-26,-53,-34,-58,-68,-18,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-27,-43,-28,-38,-62,-36,19
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-28,-43,-26,-38,-61,-38,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-29,-42,-24,-36,-60,-37,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-04-30,-40,-19,-35,-58,-36,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-01,-44,-23,-42,-67,-59,25
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-02,-46,-24,-50,-62,-28,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-03,-48,-28,-55,-65,-14,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-04,-38,-21,-34,-60,-35,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-05,-39,-19,-34,-58,-36,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-06,-38,-18,-33,-58,-36,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-07,-44,-18,-37,-62,-58,24
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-08,-44,-19,-41,-59,-35,19
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-09,-48,-22,-52,-59,-26,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-10,-48,-23,-54,-62,-12,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-11,-39,-16,-36,-56,-34,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-12,-38,-13,-33,-54,-35,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-13,-37,-12,-32,-54,-34,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-14,-36,-10,-32,-53,-34,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-15,-36,-9,-34,-54,-32,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-16,-37,-8,-43,-53,-22,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-17,-40,-13,-50,-57,-8,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-18,-33,-10,-32,-54,-33,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-19,-29,1,-27,-48,-34,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-20,-26,3,-24,-47,-34,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-21,-24,12,-21,-47,-57,20
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-22,-27,7,-26,-49,-46,19
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-23,-35,6,-36,-49,-39,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-24,-51,-30,-45,-59,-24,8
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-25,-40,-17,-16,-59,-70,19
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-26,-36,-12,-20,-54,-48,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-27,-32,-8,-20,-53,-42,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-28,-32,-8,-23,-52,-38,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-29,-33,-11,-30,-55,-35,17
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-30,-37,-11,-37,-53,-23,14
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-05-31,-37,-13,-38,-54,-5,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-01,-28,-7,-17,-54,-56,20
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-02,-27,-4,-22,-46,-28,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-03,-27,-4,-21,-47,-29,14
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-04,-27,-5,-22,-47,-28,14
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-05,-30,-9,-29,-50,-26,15
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-06,-31,-8,-34,-48,-16,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-07,-32,-10,-33,-50,-3,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-08,-24,-6,-22,-46,-24,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-09,-26,-7,-22,-44,-25,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-10,-24,-4,-19,-43,-25,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-11,-23,-5,-20,-44,-25,14
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-12,-26,-9,-26,-46,-23,14
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-13,-28,-8,-30,-44,-14,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-14,-29,-10,-27,-46,-1,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-15,-21,-6,-21,-42,-23,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-16,-22,-5,-19,-40,-24,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-17,-22,-5,-19,-40,-24,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-18,-22,-7,-21,-41,-24,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-19,-24,-10,-26,-43,-23,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-20,-25,-7,-28,-41,-13,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-21,-28,-11,-26,-43,-1,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-22,-21,-8,-20,-41,-25,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-23,-22,-7,-19,-39,-26,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-24,-22,-7,-18,-39,-25,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-25,-21,-4,-18,-39,-25,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-26,-23,-7,-24,-40,-23,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-27,-23,-5,-24,-37,-14,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-28,-26,-8,-21,-40,-1,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-29,-19,-5,-16,-39,-24,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-06-30,-17,0,-16,-37,-24,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-01,-16,2,-14,-36,-24,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-02,-17,-1,-16,-36,-25,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-03,-18,-2,-19,-37,-23,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-04,-18,-1,-18,-34,-15,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-05,-20,-2,-14,-35,-2,8
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-06,-18,-4,-18,-37,-25,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-07,-14,1,-13,-33,-25,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-08,-16,-2,-14,-34,-24,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-09,-16,-1,-15,-34,-24,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-10,-18,-4,-19,-36,-22,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-11,-19,-2,-19,-33,-12,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-12,-20,-4,-16,-36,-1,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-13,-16,-4,-17,-37,-22,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-14,-18,-5,-18,-36,-23,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-15,-17,-4,-17,-36,-22,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-16,-17,-3,-17,-35,-22,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-17,-19,-6,-21,-38,-21,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-18,-19,-4,-21,-36,-11,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-19,-21,-6,-18,-38,0,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-20,-16,-4,-17,-37,-22,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-21,-18,-6,-18,-36,-23,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-22,-18,-6,-17,-37,-22,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-23,-19,-5,-18,-37,-22,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-24,-19,-6,-19,-37,-20,13
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-25,-18,-2,-20,-33,-12,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-26,-21,-5,-18,-37,0,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-27,-16,-3,-15,-36,-22,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-28,-16,-1,-15,-33,-23,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-29,-14,3,-12,-30,-24,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-30,-7,18,-2,-20,-26,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-07-31,-29,-13,-2,-45,-62,18
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-01,-22,-2,-8,-37,-26,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-02,-20,-1,-8,-29,-5,7
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-03,-13,2,-6,-31,-24,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-04,-14,2,-9,-31,-24,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-05,-13,2,-8,-32,-24,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-06,-13,3,-8,-32,-24,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-07,-15,-1,-11,-33,-21,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-08,-15,1,-12,-29,-12,8
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-09,-17,-2,-10,-32,-1,7
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-10,-11,2,-6,-32,-22,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-11,-15,-2,-12,-32,-23,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-12,-12,1,-7,-32,-23,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-13,-15,-2,-9,-33,-23,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-14,-14,-1,-12,-31,-21,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-15,-14,2,-11,-24,-12,7
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-16,-15,0,0,-30,-1,7
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-17,-11,-2,32,-37,-57,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-18,-14,0,-5,-31,-22,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-19,-11,4,0,-28,-22,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-20,-12,1,18,-33,-53,16
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-21,-15,-3,0,-38,-37,14
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-22,-18,-5,-6,-33,-13,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-23,-21,-7,-9,-32,1,8
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-24,-14,-3,-8,-33,-20,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-25,-14,0,-8,-32,-21,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-26,-14,0,-7,-33,-21,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-27,-13,2,-7,-32,-21,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-28,-15,0,-12,-33,-19,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-29,-15,1,-12,-30,-9,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-30,-15,1,-5,-32,2,7
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-08-31,-12,2,-7,-33,-20,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-01,-11,6,-7,-31,-21,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-02,-12,3,-7,-32,-22,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-03,-13,2,-10,-32,-22,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-04,-13,1,-11,-33,-20,12
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-05,-13,3,-9,-30,-12,9
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-06,-14,2,-2,-32,-1,8
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-07,-11,2,-6,-33,-22,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-08,-12,2,-6,-32,-23,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-09,-13,1,-6,-33,-22,11
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-10,-13,1,-7,-32,-22,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-11,-14,-3,-10,-33,-21,10
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-12,-14,-1,-9,-30,-12,8
ID,Indonesia,,,,,,ChIJtwRkSdcHTCwRhfStG-dNe-M,2020-09-13,-17,-4,-7,-33,-2,8
