country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-01-23,-20,8,-12,-23,-12,9
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-01-24,-17,-1,21,-21,-17,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-01-25,-8,15,34,-9,-8,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-01-26,-16,0,-16,-16,-9,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-01-27,-12,9,24,-12,-9,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-01-28,-22,-4,-20,-21,-9,9
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-01-29,-20,3,-23,-21,-9,10
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-01-30,-17,12,-9,-23,-10,9
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-01-31,-14,22,13,-23,-13,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-01,-7,16,5,-12,-7,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-02,-9,10,-6,-12,-7,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-03,-12,13,7,-13,-7,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-04,-14,6,-6,-14,-7,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-05,-13,12,-4,-13,-7,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-06,-14,16,0,-18,-7,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-07,-11,28,6,-19,-10,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-08,-2,24,6,-8,-7,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-09,2,32,9,-4,-7,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-10,3,63,22,-1,-14,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-11,-17,66,36,-26,-72,18
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-12,-47,-18,63,-38,-82,19
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-13,-26,-6,35,-26,-51,9
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-14,-18,-10,1,-22,-18,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-15,-3,14,1,-13,-10,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-16,-8,4,-10,-13,-7,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-17,-15,1,-20,-19,-8,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-18,-11,4,-15,-18,-7,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-19,-8,12,0,-12,-6,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-20,-7,16,18,-13,-5,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-21,-2,24,43,-10,-9,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-22,3,20,36,-5,-5,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-23,0,14,15,-7,-6,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-24,-3,16,28,-8,-7,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-25,-6,15,2,-11,-6,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-26,-5,16,11,-9,-7,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-27,-4,19,19,-8,-6,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-02-28,5,15,51,-1,-12,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-01,-10,13,-23,-36,-61,22
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-02,0,21,4,-5,-4,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-03,-2,23,26,-6,-4,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-04,-7,10,5,-10,-3,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-05,-5,17,16,-6,-3,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-06,-6,16,1,-15,-5,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-07,0,28,28,-11,-8,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-08,3,22,38,-2,-3,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-09,2,17,27,-2,-3,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-10,-1,18,41,-4,-3,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-11,-3,15,23,-7,-2,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-12,-9,12,-14,-10,-4,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-13,-2,24,27,-8,-5,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-14,2,14,41,-6,-8,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-15,3,26,39,-1,-2,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-16,3,18,26,-2,-2,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-17,-1,21,42,-3,-1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-18,-3,16,29,-5,0,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-19,-2,20,27,-3,-1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-20,-11,12,-24,-19,-7,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-21,-1,27,17,-10,-7,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-22,3,23,36,-2,0,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-23,5,20,37,0,0,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-24,0,19,50,-2,-1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-25,0,18,43,-3,0,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-26,-1,21,39,-1,-1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-27,-10,12,-13,-15,-7,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-28,-2,10,25,-11,-10,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-29,3,25,32,-1,1,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-30,5,23,48,2,1,-1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-03-31,4,25,74,0,0,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-01,0,19,51,-3,1,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-02,-1,24,47,-1,0,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-03,-14,10,-26,-20,-9,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-04,1,33,30,-9,-9,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-05,8,29,68,3,1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-06,5,22,54,2,1,-1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-07,1,25,64,-1,-1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-08,-2,18,44,-4,1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-09,-2,22,35,-2,-1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-10,-1,25,52,-3,-7,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-11,5,18,74,2,-8,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-12,-6,14,-5,-7,0,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-13,3,23,28,-2,1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-14,-1,21,47,-3,-1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-15,0,20,43,-3,1,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-16,-5,20,15,-6,0,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-17,-4,21,17,-9,-6,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-18,3,34,58,-3,-7,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-19,6,28,62,2,1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-20,6,24,51,3,1,-1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-21,2,25,61,0,0,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-22,-1,19,41,-3,1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-23,-3,23,29,-2,0,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-24,-1,27,45,-4,-6,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-25,4,19,67,1,-8,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-26,7,33,62,3,2,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-27,3,23,39,2,2,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-28,1,24,53,-1,0,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-29,-1,20,33,-3,2,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-04-30,-2,24,18,-2,1,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-01,-5,22,3,-12,-19,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-02,6,38,65,1,-9,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-03,11,34,74,5,0,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-04,3,22,6,1,-2,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-05,19,50,167,-12,-57,14
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-06,1,24,51,-1,-1,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-07,-3,25,18,-1,-2,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-08,-2,29,12,-5,-10,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-09,4,18,63,4,-9,-1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-10,2,27,31,0,1,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-11,7,27,48,4,2,-1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-12,3,27,64,3,0,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-13,2,24,49,1,1,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-14,0,27,41,2,1,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-15,-8,18,-3,-11,-10,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-16,-16,13,-36,-23,-14,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-17,2,27,21,0,1,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-18,13,36,64,11,2,-3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-19,15,41,171,-9,-55,13
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-20,-8,12,4,-8,2,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-21,-1,20,25,-1,2,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-22,3,26,63,0,-5,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-23,4,16,70,3,-7,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-24,11,32,65,6,4,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-25,10,25,44,5,4,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-26,5,23,64,4,3,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-27,2,19,32,-2,4,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-28,0,20,22,-1,3,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-29,2,24,42,-2,-4,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-30,9,36,68,4,-4,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-05-31,15,32,68,6,6,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-01,13,27,56,7,6,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-02,9,29,71,4,5,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-03,-4,8,-1,-6,5,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-04,7,29,53,5,5,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-05,5,29,57,2,-4,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-06,8,39,66,4,-6,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-07,15,33,69,7,5,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-08,13,27,56,7,6,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-09,8,26,62,4,4,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-10,5,21,33,1,5,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-11,3,23,25,-2,3,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-12,3,27,38,-3,-5,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-13,8,20,53,2,-7,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-14,15,36,66,7,5,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-15,9,23,32,4,5,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-16,9,29,63,4,4,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-17,6,20,42,1,4,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-18,3,22,27,0,3,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-19,6,27,51,1,-5,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-20,8,36,56,3,-6,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-21,17,32,71,7,5,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-22,14,24,52,7,5,-1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-23,8,23,62,3,4,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-24,9,22,55,2,5,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-25,8,26,49,5,4,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-26,5,26,40,-2,-5,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-27,9,17,54,3,-6,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-28,15,32,60,6,5,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-29,13,24,50,6,6,-1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-06-30,7,23,56,0,2,-1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-01,10,23,50,1,5,0
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-02,8,27,46,4,4,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-03,-5,15,-2,-11,-8,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-04,0,28,7,-11,-9,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-05,14,29,53,5,5,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-06,10,20,32,2,5,1
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-07,3,20,33,-2,3,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-08,4,20,32,-3,5,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-09,2,24,31,-1,4,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-10,-1,27,24,-9,-6,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-11,-1,16,26,-9,-10,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-12,7,31,52,-1,1,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-13,7,25,42,-1,1,2
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-14,2,24,49,-5,-1,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-15,-1,20,31,-8,0,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-16,-2,22,24,-7,-2,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-17,-5,25,26,-13,-7,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-18,-3,32,32,-11,-11,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-19,8,29,52,-3,-3,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-20,8,27,45,-2,-3,3
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-21,3,29,50,-5,-5,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-22,-1,20,36,-9,-4,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-23,-3,24,30,-8,-5,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-24,-8,24,20,-15,-7,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-25,-7,12,26,-14,-12,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-26,9,35,56,-4,-7,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-27,6,26,43,-4,-7,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-28,0,24,51,-7,-9,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-29,0,24,44,-9,-10,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-30,-2,26,37,-8,-12,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-07-31,-9,24,23,-14,-16,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-01,-8,30,24,-12,-16,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-02,14,41,86,-3,-23,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-03,12,33,74,-3,-22,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-04,5,32,72,-7,-21,7
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-05,3,26,53,-9,-16,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-06,-2,25,40,-9,-16,8
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-07,-8,23,27,-14,-13,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-08,-10,9,22,-14,-13,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-09,10,37,64,-2,-7,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-10,9,29,48,-2,-6,4
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-11,3,25,61,-5,-8,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-12,0,21,43,-7,-7,5
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-13,-2,25,40,-6,-8,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-14,-7,26,32,-11,-10,6
KR,South Korea,,,,,,ChIJm7oRy-tVZDURS9uIugCbJJE,2021-08-15,1,40,65,-4,-13,3
